"Sex","Age_bin_idx",".chain",".iteration",".draw","variable","value"
"F",2,2,281,581,"logit_rho",-3.34869
"F",2,2,282,582,"logit_rho",-3.487
"F",2,2,283,583,"logit_rho",-3.70229
"F",2,2,284,584,"logit_rho",-3.65147
"F",2,2,285,585,"logit_rho",-3.86174
"F",2,2,286,586,"logit_rho",-3.47325
"F",2,2,287,587,"logit_rho",-3.56285
"F",2,2,288,588,"logit_rho",-3.49202
"F",2,2,289,589,"logit_rho",-3.55697
"F",2,2,290,590,"logit_rho",-3.59364
"F",2,2,291,591,"logit_rho",-3.73646
"F",2,2,292,592,"logit_rho",-3.70697
"F",2,2,293,593,"logit_rho",-3.73552
"F",2,2,294,594,"logit_rho",-3.74602
"F",2,2,295,595,"logit_rho",-3.69134
"F",2,2,296,596,"logit_rho",-3.44454
"F",2,2,297,597,"logit_rho",-3.42115
"F",2,2,298,598,"logit_rho",-3.71452
"F",2,2,299,599,"logit_rho",-3.52317
"F",2,2,300,600,"logit_rho",-3.4727
"F",2,3,1,601,"logit_rho",-3.68457
"F",2,3,2,602,"logit_rho",-3.73221
"F",2,3,3,603,"logit_rho",-3.94452
"F",2,3,4,604,"logit_rho",-3.90066
"F",2,3,5,605,"logit_rho",-3.79729
"F",2,3,6,606,"logit_rho",-3.7843
"F",2,3,7,607,"logit_rho",-3.59088
"F",2,3,8,608,"logit_rho",-3.54983
"F",2,3,9,609,"logit_rho",-3.36091
"F",2,3,10,610,"logit_rho",-3.26939
"F",2,3,11,611,"logit_rho",-3.44082
"F",2,3,12,612,"logit_rho",-3.13834
"F",2,3,13,613,"logit_rho",-3.29285
"F",2,3,14,614,"logit_rho",-3.70242
"F",2,3,15,615,"logit_rho",-3.61198
"F",2,3,16,616,"logit_rho",-3.69072
"F",2,3,17,617,"logit_rho",-3.62896
"F",2,3,18,618,"logit_rho",-3.75112
"F",2,3,19,619,"logit_rho",-3.715
"F",2,3,20,620,"logit_rho",-3.46523
"F",2,3,21,621,"logit_rho",-3.32731
"F",2,3,22,622,"logit_rho",-3.55788
"F",2,3,23,623,"logit_rho",-3.59721
"F",2,3,24,624,"logit_rho",-3.51499
"F",2,3,25,625,"logit_rho",-3.31706
"F",2,3,26,626,"logit_rho",-3.26416
"F",2,3,27,627,"logit_rho",-3.36271
"F",2,3,28,628,"logit_rho",-3.34236
"F",2,3,29,629,"logit_rho",-3.83007
"F",2,3,30,630,"logit_rho",-3.96524
"F",2,3,31,631,"logit_rho",-3.85972
"F",2,3,32,632,"logit_rho",-3.99098
"F",2,3,33,633,"logit_rho",-3.99032
"F",2,3,34,634,"logit_rho",-3.69753
"F",2,3,35,635,"logit_rho",-3.69944
"F",2,3,36,636,"logit_rho",-3.48048
"F",2,3,37,637,"logit_rho",-3.54734
"F",2,3,38,638,"logit_rho",-3.69848
"F",2,3,39,639,"logit_rho",-3.84198
"F",2,3,40,640,"logit_rho",-3.66502
"F",2,3,41,641,"logit_rho",-3.57782
"F",2,3,42,642,"logit_rho",-3.29348
"F",2,3,43,643,"logit_rho",-3.25115
"F",2,3,44,644,"logit_rho",-3.2375
"F",2,3,45,645,"logit_rho",-3.36205
"F",2,3,46,646,"logit_rho",-3.66968
"F",2,3,47,647,"logit_rho",-4.10904
"F",2,3,48,648,"logit_rho",-3.78819
"F",2,3,49,649,"logit_rho",-3.89116
"F",2,3,50,650,"logit_rho",-3.80414
"F",2,3,51,651,"logit_rho",-3.71939
"F",2,3,52,652,"logit_rho",-3.43197
"F",2,3,53,653,"logit_rho",-3.55731
"F",2,3,54,654,"logit_rho",-3.71419
"F",2,3,55,655,"logit_rho",-3.80597
"F",2,3,56,656,"logit_rho",-3.95111
"F",2,3,57,657,"logit_rho",-3.68203
"F",2,3,58,658,"logit_rho",-3.98612
"F",2,3,59,659,"logit_rho",-3.76375
"F",2,3,60,660,"logit_rho",-3.71384
"F",2,3,61,661,"logit_rho",-3.63674
"F",2,3,62,662,"logit_rho",-3.74079
"F",2,3,63,663,"logit_rho",-3.78067
"F",2,3,64,664,"logit_rho",-3.64035
"F",2,3,65,665,"logit_rho",-3.25149
"F",2,3,66,666,"logit_rho",-3.36431
"F",2,3,67,667,"logit_rho",-3.27965
"F",2,3,68,668,"logit_rho",-3.41913
"F",2,3,69,669,"logit_rho",-3.50471
"F",2,3,70,670,"logit_rho",-3.70294
"F",2,3,71,671,"logit_rho",-3.62651
"F",2,3,72,672,"logit_rho",-3.8513
"F",2,3,73,673,"logit_rho",-3.7463
"F",2,3,74,674,"logit_rho",-3.65561
"F",2,3,75,675,"logit_rho",-3.40458
"F",2,3,76,676,"logit_rho",-3.79021
"F",2,3,77,677,"logit_rho",-3.89685
"F",2,3,78,678,"logit_rho",-3.94759
"F",2,3,79,679,"logit_rho",-3.4658
"F",2,3,80,680,"logit_rho",-3.79519
"F",2,3,81,681,"logit_rho",-3.62441
"F",2,3,82,682,"logit_rho",-3.63988
"F",2,3,83,683,"logit_rho",-3.91157
"F",2,3,84,684,"logit_rho",-3.77634
"F",2,3,85,685,"logit_rho",-3.54482
"F",2,3,86,686,"logit_rho",-3.63619
"F",2,3,87,687,"logit_rho",-3.42419
"F",2,3,88,688,"logit_rho",-3.48632
"F",2,3,89,689,"logit_rho",-3.55979
"F",2,3,90,690,"logit_rho",-3.45449
"F",2,3,91,691,"logit_rho",-3.48233
"F",2,3,92,692,"logit_rho",-3.35573
"F",2,3,93,693,"logit_rho",-3.86402
"F",2,3,94,694,"logit_rho",-3.73613
"F",2,3,95,695,"logit_rho",-3.61809
"F",2,3,96,696,"logit_rho",-3.6381
"F",2,3,97,697,"logit_rho",-3.47829
"F",2,3,98,698,"logit_rho",-3.54135
"F",2,3,99,699,"logit_rho",-3.50352
"F",2,3,100,700,"logit_rho",-3.85969
"F",2,3,101,701,"logit_rho",-3.94497
"F",2,3,102,702,"logit_rho",-3.97604
"F",2,3,103,703,"logit_rho",-3.79864
"F",2,3,104,704,"logit_rho",-3.91706
"F",2,3,105,705,"logit_rho",-4.0113
"F",2,3,106,706,"logit_rho",-3.72876
"F",2,3,107,707,"logit_rho",-3.59709
"F",2,3,108,708,"logit_rho",-3.23375
"F",2,3,109,709,"logit_rho",-3.03925
"F",2,3,110,710,"logit_rho",-3.52558
"F",2,3,111,711,"logit_rho",-3.69736
"F",2,3,112,712,"logit_rho",-3.88168
"F",2,3,113,713,"logit_rho",-3.78259
"F",2,3,114,714,"logit_rho",-3.60445
"F",2,3,115,715,"logit_rho",-3.72054
"F",2,3,116,716,"logit_rho",-3.68176
"F",2,3,117,717,"logit_rho",-3.70462
"F",2,3,118,718,"logit_rho",-3.7501
"F",2,3,119,719,"logit_rho",-3.78662
"F",2,3,120,720,"logit_rho",-3.86741
"F",2,3,121,721,"logit_rho",-3.67565
"F",2,3,122,722,"logit_rho",-3.66133
"F",2,3,123,723,"logit_rho",-3.51039
"F",2,3,124,724,"logit_rho",-3.42951
"F",2,3,125,725,"logit_rho",-3.72847
"F",2,3,126,726,"logit_rho",-3.8808
"F",2,3,127,727,"logit_rho",-3.72445
"F",2,3,128,728,"logit_rho",-3.40175
"F",2,3,129,729,"logit_rho",-3.67459
"F",2,3,130,730,"logit_rho",-3.44505
"F",2,3,131,731,"logit_rho",-3.60479
"F",2,3,132,732,"logit_rho",-3.60208
"F",2,3,133,733,"logit_rho",-3.6113
"F",2,3,134,734,"logit_rho",-3.75577
"F",2,3,135,735,"logit_rho",-3.7255
"F",2,3,136,736,"logit_rho",-3.77846
"F",2,3,137,737,"logit_rho",-3.77343
"F",2,3,138,738,"logit_rho",-3.6201
"F",2,3,139,739,"logit_rho",-3.77554
"F",2,3,140,740,"logit_rho",-3.65369
"F",2,3,141,741,"logit_rho",-3.65117
"F",2,3,142,742,"logit_rho",-3.66413
"F",2,3,143,743,"logit_rho",-3.58123
"F",2,3,144,744,"logit_rho",-3.77261
"F",2,3,145,745,"logit_rho",-3.78401
"F",2,3,146,746,"logit_rho",-3.75183
"F",2,3,147,747,"logit_rho",-3.53439
"F",2,3,148,748,"logit_rho",-3.22833
"F",2,3,149,749,"logit_rho",-3.3538
"F",2,3,150,750,"logit_rho",-3.32511
"F",2,3,151,751,"logit_rho",-3.47883
"F",2,3,152,752,"logit_rho",-3.46403
"F",2,3,153,753,"logit_rho",-3.72156
"F",2,3,154,754,"logit_rho",-3.83248
"F",2,3,155,755,"logit_rho",-3.813
"F",2,3,156,756,"logit_rho",-4.0473
"F",2,3,157,757,"logit_rho",-3.88194
"F",2,3,158,758,"logit_rho",-3.76364
"F",2,3,159,759,"logit_rho",-3.77012
"F",2,3,160,760,"logit_rho",-3.94414
"F",2,3,161,761,"logit_rho",-3.63276
"F",2,3,162,762,"logit_rho",-3.57018
"F",2,3,163,763,"logit_rho",-3.74192
"F",2,3,164,764,"logit_rho",-3.54959
"F",2,3,165,765,"logit_rho",-3.74143
"F",2,3,166,766,"logit_rho",-3.48699
"F",2,3,167,767,"logit_rho",-3.68754
"F",2,3,168,768,"logit_rho",-3.59962
"F",2,3,169,769,"logit_rho",-3.67738
"F",2,3,170,770,"logit_rho",-3.30228
"F",2,3,171,771,"logit_rho",-3.41851
"F",2,3,172,772,"logit_rho",-3.48835
"F",2,3,173,773,"logit_rho",-3.85823
"F",2,3,174,774,"logit_rho",-3.77345
"F",2,3,175,775,"logit_rho",-4.17305
"F",2,3,176,776,"logit_rho",-3.85288
"F",2,3,177,777,"logit_rho",-3.64651
"F",2,3,178,778,"logit_rho",-3.63238
"F",2,3,179,779,"logit_rho",-3.61767
"F",2,3,180,780,"logit_rho",-3.84824
"F",2,3,181,781,"logit_rho",-3.66236
"F",2,3,182,782,"logit_rho",-3.60671
"F",2,3,183,783,"logit_rho",-3.75315
"F",2,3,184,784,"logit_rho",-3.8976
"F",2,3,185,785,"logit_rho",-3.74814
"F",2,3,186,786,"logit_rho",-3.6773
"F",2,3,187,787,"logit_rho",-3.87876
"F",2,3,188,788,"logit_rho",-3.96266
"F",2,3,189,789,"logit_rho",-3.89694
"F",2,3,190,790,"logit_rho",-3.76355
"F",2,3,191,791,"logit_rho",-3.31295
"F",2,3,192,792,"logit_rho",-3.18973
"F",2,3,193,793,"logit_rho",-3.37704
"F",2,3,194,794,"logit_rho",-3.46146
"F",2,3,195,795,"logit_rho",-3.50198
"F",2,3,196,796,"logit_rho",-3.80137
"F",2,3,197,797,"logit_rho",-3.75006
"F",2,3,198,798,"logit_rho",-3.3765
"F",2,3,199,799,"logit_rho",-3.62749
"F",2,3,200,800,"logit_rho",-3.59462
"F",2,3,201,801,"logit_rho",-3.79385
"F",2,3,202,802,"logit_rho",-3.69507
"F",2,3,203,803,"logit_rho",-3.40626
"F",2,3,204,804,"logit_rho",-3.82544
"F",2,3,205,805,"logit_rho",-3.55957
"F",2,3,206,806,"logit_rho",-3.47354
"F",2,3,207,807,"logit_rho",-3.58942
"F",2,3,208,808,"logit_rho",-3.7466
"F",2,3,209,809,"logit_rho",-3.76978
"F",2,3,210,810,"logit_rho",-3.79128
"F",2,3,211,811,"logit_rho",-3.55793
"F",2,3,212,812,"logit_rho",-3.74188
"F",2,3,213,813,"logit_rho",-3.61035
"F",2,3,214,814,"logit_rho",-3.48639
"F",2,3,215,815,"logit_rho",-3.33425
"F",2,3,216,816,"logit_rho",-3.16978
"F",2,3,217,817,"logit_rho",-3.31998
"F",2,3,218,818,"logit_rho",-3.41671
"F",2,3,219,819,"logit_rho",-3.72376
"F",2,3,220,820,"logit_rho",-3.62355
"F",2,3,221,821,"logit_rho",-3.4706
"F",2,3,222,822,"logit_rho",-3.3099
"F",2,3,223,823,"logit_rho",-3.10688
"F",2,3,224,824,"logit_rho",-3.54214
"F",2,3,225,825,"logit_rho",-3.79809
"F",2,3,226,826,"logit_rho",-3.46218
"F",2,3,227,827,"logit_rho",-3.60177
"F",2,3,228,828,"logit_rho",-3.67295
"F",2,3,229,829,"logit_rho",-3.70411
"F",2,3,230,830,"logit_rho",-3.6971
"F",2,3,231,831,"logit_rho",-3.28721
"F",2,3,232,832,"logit_rho",-3.30429
"F",2,3,233,833,"logit_rho",-3.3163
"F",2,3,234,834,"logit_rho",-3.1366
"F",2,3,235,835,"logit_rho",-3.24282
"F",2,3,236,836,"logit_rho",-3.33431
"F",2,3,237,837,"logit_rho",-3.34207
"F",2,3,238,838,"logit_rho",-3.52356
"F",2,3,239,839,"logit_rho",-3.85498
"F",2,3,240,840,"logit_rho",-3.80605
"F",2,3,241,841,"logit_rho",-3.95127
"F",2,3,242,842,"logit_rho",-3.78757
"F",2,3,243,843,"logit_rho",-3.7696
"F",2,3,244,844,"logit_rho",-3.79741
"F",2,3,245,845,"logit_rho",-3.83207
"F",2,3,246,846,"logit_rho",-3.70059
"F",2,3,247,847,"logit_rho",-3.58504
"F",2,3,248,848,"logit_rho",-3.72771
"F",2,3,249,849,"logit_rho",-3.9425
"F",2,3,250,850,"logit_rho",-3.50209
"F",2,3,251,851,"logit_rho",-3.35393
"F",2,3,252,852,"logit_rho",-3.6289
"F",2,3,253,853,"logit_rho",-3.46748
"F",2,3,254,854,"logit_rho",-3.76814
"F",2,3,255,855,"logit_rho",-3.6774
"F",2,3,256,856,"logit_rho",-3.31561
"F",2,3,257,857,"logit_rho",-3.36024
"F",2,3,258,858,"logit_rho",-3.2734
"F",2,3,259,859,"logit_rho",-3.5087
"F",2,3,260,860,"logit_rho",-3.54557
"F",2,3,261,861,"logit_rho",-3.42067
"F",2,3,262,862,"logit_rho",-3.4767
"F",2,3,263,863,"logit_rho",-3.49206
"F",2,3,264,864,"logit_rho",-3.34304
"F",2,3,265,865,"logit_rho",-3.33284
"F",2,3,266,866,"logit_rho",-3.62735
"F",2,3,267,867,"logit_rho",-3.25611
"F",2,3,268,868,"logit_rho",-3.34751
"F",2,3,269,869,"logit_rho",-3.48323
"F",2,3,270,870,"logit_rho",-3.61246
"F",2,3,271,871,"logit_rho",-3.40188
"F",2,3,272,872,"logit_rho",-3.30667
"F",2,3,273,873,"logit_rho",-3.30673
"F",2,3,274,874,"logit_rho",-3.54514
"F",2,3,275,875,"logit_rho",-3.34702
"F",2,3,276,876,"logit_rho",-3.44001
"F",2,3,277,877,"logit_rho",-3.71041
"F",2,3,278,878,"logit_rho",-3.60319
"F",2,3,279,879,"logit_rho",-3.51555
"F",2,3,280,880,"logit_rho",-3.59079
"F",2,3,281,881,"logit_rho",-3.2578
"F",2,3,282,882,"logit_rho",-3.87998
"F",2,3,283,883,"logit_rho",-3.61824
"F",2,3,284,884,"logit_rho",-3.51289
"F",2,3,285,885,"logit_rho",-3.53783
"F",2,3,286,886,"logit_rho",-3.53652
"F",2,3,287,887,"logit_rho",-3.52589
"F",2,3,288,888,"logit_rho",-3.70089
"F",2,3,289,889,"logit_rho",-3.6871
"F",2,3,290,890,"logit_rho",-3.64896
"F",2,3,291,891,"logit_rho",-3.59618
"F",2,3,292,892,"logit_rho",-3.72437
"F",2,3,293,893,"logit_rho",-3.81606
"F",2,3,294,894,"logit_rho",-3.69805
"F",2,3,295,895,"logit_rho",-3.7866
"F",2,3,296,896,"logit_rho",-3.99823
"F",2,3,297,897,"logit_rho",-3.99134
"F",2,3,298,898,"logit_rho",-4.04127
"F",2,3,299,899,"logit_rho",-4.06926
"F",2,3,300,900,"logit_rho",-3.83445
"F",2,4,1,901,"logit_rho",-3.85691
"F",2,4,2,902,"logit_rho",-3.94414
"F",2,4,3,903,"logit_rho",-3.77454
"F",2,4,4,904,"logit_rho",-3.72186
"F",2,4,5,905,"logit_rho",-3.63583
"F",2,4,6,906,"logit_rho",-3.67147
"F",2,4,7,907,"logit_rho",-3.52478
"F",2,4,8,908,"logit_rho",-3.48148
"F",2,4,9,909,"logit_rho",-3.87796
"F",2,4,10,910,"logit_rho",-3.61011
"F",2,4,11,911,"logit_rho",-3.59858
"F",2,4,12,912,"logit_rho",-3.61576
"F",2,4,13,913,"logit_rho",-3.72818
"F",2,4,14,914,"logit_rho",-3.37098
"F",2,4,15,915,"logit_rho",-3.55914
"F",2,4,16,916,"logit_rho",-3.50091
"F",2,4,17,917,"logit_rho",-3.93827
"F",2,4,18,918,"logit_rho",-3.75676
"F",2,4,19,919,"logit_rho",-3.81258
"F",2,4,20,920,"logit_rho",-3.56659
"F",2,4,21,921,"logit_rho",-3.17958
"F",2,4,22,922,"logit_rho",-3.21548
"F",2,4,23,923,"logit_rho",-3.17289
"F",2,4,24,924,"logit_rho",-2.99037
"F",2,4,25,925,"logit_rho",-3.4583
"F",2,4,26,926,"logit_rho",-3.29068
"F",2,4,27,927,"logit_rho",-3.20489
"F",2,4,28,928,"logit_rho",-3.60578
"F",2,4,29,929,"logit_rho",-3.81301
"F",2,4,30,930,"logit_rho",-3.88477
"F",2,4,31,931,"logit_rho",-3.6568
"F",2,4,32,932,"logit_rho",-3.7271
"F",2,4,33,933,"logit_rho",-3.5237
"F",2,4,34,934,"logit_rho",-3.59095
"F",2,4,35,935,"logit_rho",-3.54929
"F",2,4,36,936,"logit_rho",-3.53659
"F",2,4,37,937,"logit_rho",-3.6204
"F",2,4,38,938,"logit_rho",-3.4336
"F",2,4,39,939,"logit_rho",-3.68169
"F",2,4,40,940,"logit_rho",-3.7462
"F",2,4,41,941,"logit_rho",-3.53101
"F",2,4,42,942,"logit_rho",-3.61278
"F",2,4,43,943,"logit_rho",-3.22239
"F",2,4,44,944,"logit_rho",-3.26533
"F",2,4,45,945,"logit_rho",-3.51439
"F",2,4,46,946,"logit_rho",-3.54711
"F",2,4,47,947,"logit_rho",-3.59647
"F",2,4,48,948,"logit_rho",-3.67178
"F",2,4,49,949,"logit_rho",-3.77466
"F",2,4,50,950,"logit_rho",-3.35669
"F",2,4,51,951,"logit_rho",-3.21011
"F",2,4,52,952,"logit_rho",-3.81087
"F",2,4,53,953,"logit_rho",-3.5483
"F",2,4,54,954,"logit_rho",-4.0109
"F",2,4,55,955,"logit_rho",-3.79513
"F",2,4,56,956,"logit_rho",-3.9054
"F",2,4,57,957,"logit_rho",-3.90433
"F",2,4,58,958,"logit_rho",-3.85309
"F",2,4,59,959,"logit_rho",-3.68318
"F",2,4,60,960,"logit_rho",-3.44796
"F",2,4,61,961,"logit_rho",-3.29265
"F",2,4,62,962,"logit_rho",-3.70464
"F",2,4,63,963,"logit_rho",-3.98092
"F",2,4,64,964,"logit_rho",-3.71704
"F",2,4,65,965,"logit_rho",-3.69143
"F",2,4,66,966,"logit_rho",-3.69245
"F",2,4,67,967,"logit_rho",-4.15547
"F",2,4,68,968,"logit_rho",-3.87439
"F",2,4,69,969,"logit_rho",-3.48535
"F",2,4,70,970,"logit_rho",-3.64632
"F",2,4,71,971,"logit_rho",-3.81196
"F",2,4,72,972,"logit_rho",-3.80364
"F",2,4,73,973,"logit_rho",-3.74157
"F",2,4,74,974,"logit_rho",-3.61282
"F",2,4,75,975,"logit_rho",-3.52855
"F",2,4,76,976,"logit_rho",-3.53802
"F",2,4,77,977,"logit_rho",-3.98951
"F",2,4,78,978,"logit_rho",-4.09146
"F",2,4,79,979,"logit_rho",-3.86504
"F",2,4,80,980,"logit_rho",-3.86316
"F",2,4,81,981,"logit_rho",-3.84348
"F",2,4,82,982,"logit_rho",-3.74972
"F",2,4,83,983,"logit_rho",-3.82261
"F",2,4,84,984,"logit_rho",-3.54088
"F",2,4,85,985,"logit_rho",-3.59361
"F",2,4,86,986,"logit_rho",-3.36588
"F",2,4,87,987,"logit_rho",-3.44324
"F",2,4,88,988,"logit_rho",-3.5439
"F",2,4,89,989,"logit_rho",-3.73787
"F",2,4,90,990,"logit_rho",-3.67915
"F",2,4,91,991,"logit_rho",-3.98032
"F",2,4,92,992,"logit_rho",-3.72394
"F",2,4,93,993,"logit_rho",-3.58012
"F",2,4,94,994,"logit_rho",-3.3571
"F",2,4,95,995,"logit_rho",-3.67463
"F",2,4,96,996,"logit_rho",-3.677
"F",2,4,97,997,"logit_rho",-3.85485
"F",2,4,98,998,"logit_rho",-4.05138
"F",2,4,99,999,"logit_rho",-4.091
"F",2,4,100,1000,"logit_rho",-4.10644
"F",2,4,101,1001,"logit_rho",-3.93642
"F",2,4,102,1002,"logit_rho",-3.76052
"F",2,4,103,1003,"logit_rho",-3.36169
"F",2,4,104,1004,"logit_rho",-3.51515
"F",2,4,105,1005,"logit_rho",-3.53552
"F",2,4,106,1006,"logit_rho",-3.58905
"F",2,4,107,1007,"logit_rho",-3.53819
"F",2,4,108,1008,"logit_rho",-3.78002
"F",2,4,109,1009,"logit_rho",-4.0442
"F",2,4,110,1010,"logit_rho",-3.45496
"F",2,4,111,1011,"logit_rho",-3.70883
"F",2,4,112,1012,"logit_rho",-3.40227
"F",2,4,113,1013,"logit_rho",-3.43371
"F",2,4,114,1014,"logit_rho",-3.24146
"F",2,4,115,1015,"logit_rho",-3.16599
"F",2,4,116,1016,"logit_rho",-3.23262
"F",2,4,117,1017,"logit_rho",-3.48592
"F",2,4,118,1018,"logit_rho",-3.39042
"F",2,4,119,1019,"logit_rho",-3.66323
"F",2,4,120,1020,"logit_rho",-3.77591
"F",2,4,121,1021,"logit_rho",-3.71479
"F",2,4,122,1022,"logit_rho",-3.66933
"F",2,4,123,1023,"logit_rho",-3.7183
"F",2,4,124,1024,"logit_rho",-3.57333
"F",2,4,125,1025,"logit_rho",-3.98358
"F",2,4,126,1026,"logit_rho",-3.72525
"F",2,4,127,1027,"logit_rho",-3.19159
"F",2,4,128,1028,"logit_rho",-2.80113
"F",2,4,129,1029,"logit_rho",-3.32216
"F",2,4,130,1030,"logit_rho",-3.61903
"F",2,4,131,1031,"logit_rho",-3.37708
"F",2,4,132,1032,"logit_rho",-3.09923
"F",2,4,133,1033,"logit_rho",-3.49233
"F",2,4,134,1034,"logit_rho",-3.4181
"F",2,4,135,1035,"logit_rho",-3.02097
"F",2,4,136,1036,"logit_rho",-3.25467
"F",2,4,137,1037,"logit_rho",-3.00011
"F",2,4,138,1038,"logit_rho",-3.3882
"F",2,4,139,1039,"logit_rho",-3.10499
"F",2,4,140,1040,"logit_rho",-3.21105
"F",2,4,141,1041,"logit_rho",-3.66487
"F",2,4,142,1042,"logit_rho",-3.70687
"F",2,4,143,1043,"logit_rho",-3.87348
"F",2,4,144,1044,"logit_rho",-3.86056
"F",2,4,145,1045,"logit_rho",-3.74807
"F",2,4,146,1046,"logit_rho",-3.80143
"F",2,4,147,1047,"logit_rho",-3.51167
"F",2,4,148,1048,"logit_rho",-3.38815
"F",2,4,149,1049,"logit_rho",-3.39139
"F",2,4,150,1050,"logit_rho",-3.25023
"F",2,4,151,1051,"logit_rho",-3.15318
"F",2,4,152,1052,"logit_rho",-3.70484
"F",2,4,153,1053,"logit_rho",-3.37689
"F",2,4,154,1054,"logit_rho",-3.71292
"F",2,4,155,1055,"logit_rho",-3.88704
"F",2,4,156,1056,"logit_rho",-3.79156
"F",2,4,157,1057,"logit_rho",-3.79425
"F",2,4,158,1058,"logit_rho",-4.02528
"F",2,4,159,1059,"logit_rho",-3.34906
"F",2,4,160,1060,"logit_rho",-3.43901
"F",2,4,161,1061,"logit_rho",-3.46566
"F",2,4,162,1062,"logit_rho",-3.19744
"F",2,4,163,1063,"logit_rho",-3.01115
"F",2,4,164,1064,"logit_rho",-3.0465
"F",2,4,165,1065,"logit_rho",-3.26669
"F",2,4,166,1066,"logit_rho",-3.64875
"F",2,4,167,1067,"logit_rho",-3.77414
"F",2,4,168,1068,"logit_rho",-3.81551
"F",2,4,169,1069,"logit_rho",-3.85941
"F",2,4,170,1070,"logit_rho",-4.11865
"F",2,4,171,1071,"logit_rho",-3.79628
"F",2,4,172,1072,"logit_rho",-3.52729
"F",2,4,173,1073,"logit_rho",-3.49136
"F",2,4,174,1074,"logit_rho",-3.45434
"F",2,4,175,1075,"logit_rho",-3.73665
"F",2,4,176,1076,"logit_rho",-3.75715
"F",2,4,177,1077,"logit_rho",-3.53151
"F",2,4,178,1078,"logit_rho",-3.56095
"F",2,4,179,1079,"logit_rho",-3.25477
"F",2,4,180,1080,"logit_rho",-3.49241
"F",2,4,181,1081,"logit_rho",-3.6456
"F",2,4,182,1082,"logit_rho",-4.07257
"F",2,4,183,1083,"logit_rho",-3.64365
"F",2,4,184,1084,"logit_rho",-3.70671
"F",2,4,185,1085,"logit_rho",-3.43973
"F",2,4,186,1086,"logit_rho",-3.46281
"F",2,4,187,1087,"logit_rho",-3.67552
"F",2,4,188,1088,"logit_rho",-3.59434
"F",2,4,189,1089,"logit_rho",-3.69148
"F",2,4,190,1090,"logit_rho",-3.41039
"F",2,4,191,1091,"logit_rho",-3.58453
"F",2,4,192,1092,"logit_rho",-3.35486
"F",2,4,193,1093,"logit_rho",-3.66861
"F",2,4,194,1094,"logit_rho",-3.8467
"F",2,4,195,1095,"logit_rho",-3.79777
"F",2,4,196,1096,"logit_rho",-3.9692
"F",2,4,197,1097,"logit_rho",-3.89569
"F",2,4,198,1098,"logit_rho",-3.5733
"F",2,4,199,1099,"logit_rho",-3.48537
"F",2,4,200,1100,"logit_rho",-3.24165
"F",2,4,201,1101,"logit_rho",-3.35273
"F",2,4,202,1102,"logit_rho",-3.93529
"F",2,4,203,1103,"logit_rho",-3.7233
"F",2,4,204,1104,"logit_rho",-3.77934
"F",2,4,205,1105,"logit_rho",-3.42652
"F",2,4,206,1106,"logit_rho",-3.95592
"F",2,4,207,1107,"logit_rho",-3.83849
"F",2,4,208,1108,"logit_rho",-3.84904
"F",2,4,209,1109,"logit_rho",-3.88169
"F",2,4,210,1110,"logit_rho",-3.88
"F",2,4,211,1111,"logit_rho",-3.65264
"F",2,4,212,1112,"logit_rho",-3.17301
"F",2,4,213,1113,"logit_rho",-2.79389
"F",2,4,214,1114,"logit_rho",-3.45945
"F",2,4,215,1115,"logit_rho",-3.55854
"F",2,4,216,1116,"logit_rho",-3.97233
"F",2,4,217,1117,"logit_rho",-3.86902
"F",2,4,218,1118,"logit_rho",-3.5696
"F",2,4,219,1119,"logit_rho",-4.00568
"F",2,4,220,1120,"logit_rho",-3.77123
"F",2,4,221,1121,"logit_rho",-3.52854
"F",2,4,222,1122,"logit_rho",-3.75933
"F",2,4,223,1123,"logit_rho",-3.58725
"F",2,4,224,1124,"logit_rho",-3.6653
"F",2,4,225,1125,"logit_rho",-3.59307
"F",2,4,226,1126,"logit_rho",-3.93899
"F",2,4,227,1127,"logit_rho",-3.82276
"F",2,4,228,1128,"logit_rho",-3.79013
"F",2,4,229,1129,"logit_rho",-3.85192
"F",2,4,230,1130,"logit_rho",-3.60217
"F",2,4,231,1131,"logit_rho",-3.57821
"F",2,4,232,1132,"logit_rho",-3.4265
"F",2,4,233,1133,"logit_rho",-3.33944
"F",2,4,234,1134,"logit_rho",-3.45709
"F",2,4,235,1135,"logit_rho",-3.7641
"F",2,4,236,1136,"logit_rho",-3.6163
"F",2,4,237,1137,"logit_rho",-3.79227
"F",2,4,238,1138,"logit_rho",-3.7937
"F",2,4,239,1139,"logit_rho",-3.31451
"F",2,4,240,1140,"logit_rho",-3.39198
"F",2,4,241,1141,"logit_rho",-3.44416
"F",2,4,242,1142,"logit_rho",-3.55504
"F",2,4,243,1143,"logit_rho",-3.60337
"F",2,4,244,1144,"logit_rho",-3.46473
"F",2,4,245,1145,"logit_rho",-3.41586
"F",2,4,246,1146,"logit_rho",-3.23206
"F",2,4,247,1147,"logit_rho",-3.65481
"F",2,4,248,1148,"logit_rho",-3.68264
"F",2,4,249,1149,"logit_rho",-3.56138
"F",2,4,250,1150,"logit_rho",-3.54867
"F",2,4,251,1151,"logit_rho",-3.59626
"F",2,4,252,1152,"logit_rho",-3.86493
"F",2,4,253,1153,"logit_rho",-3.37666
"F",2,4,254,1154,"logit_rho",-3.65446
"F",2,4,255,1155,"logit_rho",-3.5064
