"variable","med","lwr","upr","Sex","State_code_stan","Year","Age_bin_idx","Age"
"pLabCases[1,7,6,1]",0.04553705,0.0153323925,0.10282755,"F",7,2019,2,"1-4"
"pLabCases[2,7,6,1]",0.04729855,0.01606603,0.1055687,"M",7,2019,2,"1-4"
"pLabCases[1,8,6,1]",12.92395,10.9550375,15.455575,"F",8,2019,2,"1-4"
"pLabCases[2,8,6,1]",13.34375,11.10897,16.0380325,"M",8,2019,2,"1-4"
"pLabCases[1,9,6,1]",0.1079845,0.050338185,0.210509275,"F",9,2019,2,"1-4"
"pLabCases[2,9,6,1]",0.1109795,0.0535661475,0.219319625,"M",9,2019,2,"1-4"
"pLabCases[1,10,6,1]",1.281365,0.9728248,1.658059,"F",10,2019,2,"1-4"
"pLabCases[2,10,6,1]",1.321725,1.009404,1.72531075,"M",10,2019,2,"1-4"
"pLabCases[1,11,6,1]",2.36217,1.87871075,3.00185225,"F",11,2019,2,"1-4"
"pLabCases[2,11,6,1]",2.448455,1.93286,3.0802405,"M",11,2019,2,"1-4"
"pLabCases[1,12,6,1]",0.9437745,0.7042246,1.257157,"F",12,2019,2,"1-4"
"pLabCases[2,12,6,1]",0.9726705,0.723127,1.29316675,"M",12,2019,2,"1-4"
"pLabCases[1,13,6,1]",10.75435,9.061393,12.8659025,"F",13,2019,2,"1-4"
"pLabCases[2,13,6,1]",11.1222,9.30849475,13.355115,"M",13,2019,2,"1-4"
"pLabCases[1,14,6,1]",36.79955,31.022525,44.090105,"F",14,2019,2,"1-4"
"pLabCases[2,14,6,1]",38.2766,32.148655,45.2911125,"M",14,2019,2,"1-4"
"pLabCases[1,15,6,1]",8.396585,6.727227,10.4565325,"F",15,2019,2,"1-4"
"pLabCases[2,15,6,1]",8.697865,7.0720125,10.94946,"M",15,2019,2,"1-4"
"pLabCases[1,16,6,1]",0.6423375,0.459968525,0.883496725,"F",16,2019,2,"1-4"
"pLabCases[2,16,6,1]",0.665568,0.47289065,0.90502835,"M",16,2019,2,"1-4"
"pLabCases[1,17,6,1]",17.57195,14.85728,21.07309,"F",17,2019,2,"1-4"
"pLabCases[2,17,6,1]",18.23625,15.4904175,21.8631725,"M",17,2019,2,"1-4"
"pLabCases[1,18,6,1]",3.0563,2.42690425,3.81452675,"F",18,2019,2,"1-4"
"pLabCases[2,18,6,1]",3.145565,2.51233275,3.93260075,"M",18,2019,2,"1-4"
"pLabCases[1,19,6,1]",227.1345,192.639875,267.696525,"F",19,2019,2,"1-4"
"pLabCases[2,19,6,1]",234.6815,197.6393,278.507775,"M",19,2019,2,"1-4"
"pLabCases[1,20,6,1]",41.2626,34.8838275,49.1861375,"F",20,2019,2,"1-4"
"pLabCases[2,20,6,1]",42.57375,35.61564,50.7298375,"M",20,2019,2,"1-4"
"pLabCases[1,21,6,1]",0.2609515,0.166962475,0.405075275,"F",21,2019,2,"1-4"
"pLabCases[2,21,6,1]",0.269266,0.170585875,0.416806325,"M",21,2019,2,"1-4"
"pLabCases[1,22,6,1]",1.480155,1.13614675,1.93540075,"F",22,2019,2,"1-4"
"pLabCases[2,22,6,1]",1.537195,1.18326825,1.988942,"M",22,2019,2,"1-4"
"pLabCases[1,23,6,1]",0.525878,0.325206625,0.789697825,"F",23,2019,2,"1-4"
"pLabCases[2,23,6,1]",0.5480905,0.34579455,0.817733374999999,"M",23,2019,2,"1-4"
"pLabCases[1,24,6,1]",1.061255,0.81660015,1.3694775,"F",24,2019,2,"1-4"
"pLabCases[2,24,6,1]",1.09782,0.84203555,1.436038,"M",24,2019,2,"1-4"
"pLabCases[1,25,6,1]",3.608805,2.9524085,4.49584325,"F",25,2019,2,"1-4"
"pLabCases[2,25,6,1]",3.74784,3.02582325,4.6843025,"M",25,2019,2,"1-4"
"pLabCases[1,26,6,1]",7.44967,6.09797275,9.01674925,"F",26,2019,2,"1-4"
"pLabCases[2,26,6,1]",7.68504,6.381562,9.35721375,"M",26,2019,2,"1-4"
"pLabCases[1,27,6,1]",0.102763,0.047126115,0.199361025,"F",27,2019,2,"1-4"
"pLabCases[2,27,6,1]",0.1058735,0.04827302,0.2029069,"M",27,2019,2,"1-4"
"pLabCases[1,1,7,1]",1.731555,1.31343925,2.29532275,"F",1,2020,2,"1-4"
"pLabCases[2,1,7,1]",1.79841,1.381439,2.38716975,"M",1,2020,2,"1-4"
"pLabCases[1,2,7,1]",2.90213,2.3057435,3.74649275,"F",2,2020,2,"1-4"
"pLabCases[2,2,7,1]",3.005375,2.37876475,3.82156,"M",2,2020,2,"1-4"
"pLabCases[1,3,7,1]",0.3160525,0.1770614,0.541826349999999,"F",3,2020,2,"1-4"
"pLabCases[2,3,7,1]",0.3263975,0.181265925,0.5616136,"M",3,2020,2,"1-4"
"pLabCases[1,4,7,1]",0.498354,0.3148335,0.738558325,"F",4,2020,2,"1-4"
"pLabCases[2,4,7,1]",0.5161125,0.326800425,0.773366175,"M",4,2020,2,"1-4"
"pLabCases[1,5,7,1]",176.5455,148.63625,207.163225,"F",5,2020,2,"1-4"
"pLabCases[2,5,7,1]",182.972,154.7729,216.45465,"M",5,2020,2,"1-4"
"pLabCases[1,6,7,1]",19.411,16.24507,23.5686725,"F",6,2020,2,"1-4"
"pLabCases[2,6,7,1]",20.155,16.7606125,24.2084725,"M",6,2020,2,"1-4"
"pLabCases[1,7,7,1]",0.04896325,0.0183960075,0.103469025,"F",7,2020,2,"1-4"
"pLabCases[2,7,7,1]",0.05084225,0.019358085,0.107383,"M",7,2020,2,"1-4"
"pLabCases[1,8,7,1]",66.3296,55.8793875,78.3490825,"F",8,2020,2,"1-4"
"pLabCases[2,8,7,1]",68.3905,57.45482,81.6400375,"M",8,2020,2,"1-4"
"pLabCases[1,9,7,1]",0.06184435,0.02519232,0.129327825,"F",9,2020,2,"1-4"
"pLabCases[2,9,7,1]",0.06453745,0.026143375,0.136794275,"M",9,2020,2,"1-4"
"pLabCases[1,10,7,1]",0.640967,0.43790125,0.929685449999999,"F",10,2020,2,"1-4"
"pLabCases[2,10,7,1]",0.665444,0.4546406,0.9529567,"M",10,2020,2,"1-4"
"pLabCases[1,11,7,1]",2.19035,1.72993875,2.81039075,"F",11,2020,2,"1-4"
"pLabCases[2,11,7,1]",2.26094,1.79790625,2.8978095,"M",11,2020,2,"1-4"
"pLabCases[1,12,7,1]",1.245245,0.9450812,1.6425665,"F",12,2020,2,"1-4"
"pLabCases[2,12,7,1]",1.288795,0.9653895,1.711469,"M",12,2020,2,"1-4"
"pLabCases[1,13,7,1]",16.69465,14.0582625,19.77908,"F",13,2020,2,"1-4"
"pLabCases[2,13,7,1]",17.3153,14.4752725,20.6089225,"M",13,2020,2,"1-4"
"pLabCases[1,14,7,1]",2.66088,2.109142,3.41661525,"F",14,2020,2,"1-4"
"pLabCases[2,14,7,1]",2.737575,2.192088,3.51399225,"M",14,2020,2,"1-4"
"pLabCases[1,15,7,1]",25.46195,20.688615,32.15818,"F",15,2020,2,"1-4"
"pLabCases[2,15,7,1]",26.4091,21.55887,33.517025,"M",15,2020,2,"1-4"
"pLabCases[1,16,7,1]",0.224503,0.13566005,0.35479535,"F",16,2020,2,"1-4"
"pLabCases[2,16,7,1]",0.2318165,0.13802575,0.365412225,"M",16,2020,2,"1-4"
"pLabCases[1,17,7,1]",32.63075,27.4956125,38.9755775,"F",17,2020,2,"1-4"
"pLabCases[2,17,7,1]",33.9469,28.40662,40.1684225,"M",17,2020,2,"1-4"
"pLabCases[1,18,7,1]",1.337555,1.017764,1.744782,"F",18,2020,2,"1-4"
"pLabCases[2,18,7,1]",1.38561,1.05506725,1.8226645,"M",18,2020,2,"1-4"
"pLabCases[1,19,7,1]",10.8258,8.9674845,12.9081225,"F",19,2020,2,"1-4"
"pLabCases[2,19,7,1]",11.198,9.2013565,13.4064675,"M",19,2020,2,"1-4"
"pLabCases[1,20,7,1]",54.0815,45.7646925,64.9385275,"F",20,2020,2,"1-4"
"pLabCases[2,20,7,1]",55.94245,46.8829,66.88347,"M",20,2020,2,"1-4"
"pLabCases[1,21,7,1]",0.1818545,0.10760475,0.288146275,"F",21,2020,2,"1-4"
"pLabCases[2,21,7,1]",0.1865935,0.111086825,0.2999626,"M",21,2020,2,"1-4"
"pLabCases[1,22,7,1]",1.293635,0.96365435,1.70698925,"F",22,2020,2,"1-4"
"pLabCases[2,22,7,1]",1.33909,1.01523725,1.74916775,"M",22,2020,2,"1-4"
"pLabCases[1,23,7,1]",0.265799,0.135773575,0.4552962,"F",23,2020,2,"1-4"
"pLabCases[2,23,7,1]",0.2748025,0.1407244,0.473956175,"M",23,2020,2,"1-4"
"pLabCases[1,24,7,1]",0.264613,0.159283775,0.408730475,"F",24,2020,2,"1-4"
"pLabCases[2,24,7,1]",0.2742485,0.165694325,0.426848125,"M",24,2020,2,"1-4"
"pLabCases[1,25,7,1]",2.31293,1.86226625,2.90344675,"F",25,2020,2,"1-4"
"pLabCases[2,25,7,1]",2.39221,1.922124,3.011796,"M",25,2020,2,"1-4"
"pLabCases[1,26,7,1]",55.98925,47.0295525,66.4528675,"F",26,2020,2,"1-4"
"pLabCases[2,26,7,1]",57.9833,48.53197,68.586875,"M",26,2020,2,"1-4"
"pLabCases[1,27,7,1]",0.3498305,0.212839825,0.538569275,"F",27,2020,2,"1-4"
"pLabCases[2,27,7,1]",0.3611865,0.216368375,0.555759699999999,"M",27,2020,2,"1-4"
"pLabCases[1,1,8,1]",5.633765,4.56293125,7.00048325,"F",1,2021,2,"1-4"
"pLabCases[2,1,8,1]",5.85161,4.700214,7.24136275,"M",1,2021,2,"1-4"
"pLabCases[1,2,8,1]",9.00146,7.42869175,10.91044,"F",2,2021,2,"1-4"
"pLabCases[2,2,8,1]",9.308305,7.563068,11.2280025,"M",2,2021,2,"1-4"
"pLabCases[1,3,8,1]",2.113715,1.57849725,2.8090405,"F",3,2021,2,"1-4"
"pLabCases[2,3,8,1]",2.19236,1.6087465,2.8812485,"M",3,2021,2,"1-4"
"pLabCases[1,4,8,1]",3.806705,3.09079525,4.77179575,"F",4,2021,2,"1-4"
"pLabCases[2,4,8,1]",3.96416,3.17999875,4.93928825,"M",4,2021,2,"1-4"
"pLabCases[1,5,8,1]",85.79835,73.1069375,102.2676,"F",5,2021,2,"1-4"
"pLabCases[2,5,8,1]",89.55215,74.72868,105.824725,"M",5,2021,2,"1-4"
"pLabCases[1,6,8,1]",27.848,23.301785,33.197935,"F",6,2021,2,"1-4"
"pLabCases[2,6,8,1]",28.92075,23.9551275,34.6792325,"M",6,2021,2,"1-4"
"pLabCases[1,7,8,1]",0.09469645,0.045175735,0.171892,"F",7,2021,2,"1-4"
"pLabCases[2,7,8,1]",0.100066,0.046868835,0.1799091,"M",7,2021,2,"1-4"
"pLabCases[1,8,8,1]",9.06341,7.6379955,10.88992,"F",8,2021,2,"1-4"
"pLabCases[2,8,8,1]",9.36617,7.8556195,11.37679,"M",8,2021,2,"1-4"
"pLabCases[1,9,8,1]",4.326745,3.5503075,5.31273575,"F",9,2021,2,"1-4"
"pLabCases[2,9,8,1]",4.44996,3.67782325,5.472494,"M",9,2021,2,"1-4"
"pLabCases[1,10,8,1]",0.985471,0.689462625,1.35686775,"F",10,2021,2,"1-4"
"pLabCases[2,10,8,1]",1.023565,0.714329975,1.3903875,"M",10,2021,2,"1-4"
"pLabCases[1,11,8,1]",1.71928,1.36506,2.2565355,"F",11,2021,2,"1-4"
"pLabCases[2,11,8,1]",1.78322,1.3838015,2.3560595,"M",11,2021,2,"1-4"
"pLabCases[1,12,8,1]",2.125045,1.6874775,2.6531685,"F",12,2021,2,"1-4"
"pLabCases[2,12,8,1]",2.20009,1.74019125,2.7751905,"M",12,2021,2,"1-4"
"pLabCases[1,13,8,1]",32.1138,27.00187,37.99147,"F",13,2021,2,"1-4"
"pLabCases[2,13,8,1]",33.2208,28.081235,39.843885,"M",13,2021,2,"1-4"
"pLabCases[1,14,8,1]",2.96904,2.365547,3.73016925,"F",14,2021,2,"1-4"
"pLabCases[2,14,8,1]",3.07305,2.437524,3.87162975,"M",14,2021,2,"1-4"
"pLabCases[1,15,8,1]",136.895,109.358725,172.9668,"F",15,2021,2,"1-4"
"pLabCases[2,15,8,1]",142.2595,114.8698,179.592125,"M",15,2021,2,"1-4"
"pLabCases[1,16,8,1]",1.631055,1.28807875,2.135237,"F",16,2021,2,"1-4"
"pLabCases[2,16,8,1]",1.69207,1.32996225,2.22292425,"M",16,2021,2,"1-4"
"pLabCases[1,17,8,1]",111.193,94.40843,132.76335,"F",17,2021,2,"1-4"
"pLabCases[2,17,8,1]",115.3605,97.607435,137.34505,"M",17,2021,2,"1-4"
"pLabCases[1,18,8,1]",2.54602,1.9900935,3.17375,"F",18,2021,2,"1-4"
"pLabCases[2,18,8,1]",2.622185,2.074798,3.3255895,"M",18,2021,2,"1-4"
"pLabCases[1,19,8,1]",2.138255,1.6998415,2.725677,"F",19,2021,2,"1-4"
"pLabCases[2,19,8,1]",2.229205,1.7515875,2.787331,"M",19,2021,2,"1-4"
"pLabCases[1,20,8,1]",31.97165,26.74335,39.124235,"F",20,2021,2,"1-4"
"pLabCases[2,20,8,1]",33.11815,27.65878,40.0635675,"M",20,2021,2,"1-4"
"pLabCases[1,21,8,1]",2.78709,2.25153775,3.4763945,"F",21,2021,2,"1-4"
"pLabCases[2,21,8,1]",2.896835,2.337506,3.598267,"M",21,2021,2,"1-4"
"pLabCases[1,22,8,1]",1.85888,1.471802,2.37474975,"F",22,2021,2,"1-4"
"pLabCases[2,22,8,1]",1.922275,1.526705,2.44756725,"M",22,2021,2,"1-4"
"pLabCases[1,23,8,1]",2.16431,1.54077325,2.969411,"F",23,2021,2,"1-4"
"pLabCases[2,23,8,1]",2.230225,1.613651,3.0429715,"M",23,2021,2,"1-4"
"pLabCases[1,24,8,1]",0.9571735,0.7157528,1.243955,"F",24,2021,2,"1-4"
"pLabCases[2,24,8,1]",0.9880125,0.7463635,1.31544625,"M",24,2021,2,"1-4"
"pLabCases[1,25,8,1]",154.069,129.8478,182.39225,"F",25,2021,2,"1-4"
"pLabCases[2,25,8,1]",159.6665,134.166275,189.149675,"M",25,2021,2,"1-4"
"pLabCases[1,26,8,1]",60.30825,50.3990375,71.823145,"F",26,2021,2,"1-4"
"pLabCases[2,26,8,1]",62.08835,52.2792025,74.2454025,"M",26,2021,2,"1-4"
"pLabCases[1,27,8,1]",2.6654,2.11183325,3.3597885,"F",27,2021,2,"1-4"
"pLabCases[2,27,8,1]",2.755425,2.180157,3.50347825,"M",27,2021,2,"1-4"
"pLabCases[1,1,9,1]",0.6379335,0.413384275,0.93543765,"F",1,2022,2,"1-4"
"pLabCases[2,1,9,1]",0.6588115,0.436742525,0.95857145,"M",1,2022,2,"1-4"
"pLabCases[1,2,9,1]",27.64115,23.04739,34.44532,"F",2,2022,2,"1-4"
"pLabCases[2,2,9,1]",28.5398,23.916495,35.4104425,"M",2,2022,2,"1-4"
"pLabCases[1,3,9,1]",0.8926515,0.602765175,1.31757775,"F",3,2022,2,"1-4"
"pLabCases[2,3,9,1]",0.930322,0.622243425,1.33332075,"M",3,2022,2,"1-4"
"pLabCases[1,4,9,1]",3.230755,2.54560825,4.12780675,"F",4,2022,2,"1-4"
"pLabCases[2,4,9,1]",3.35771,2.62974825,4.21165675,"M",4,2022,2,"1-4"
"pLabCases[1,5,9,1]",116.3975,98.74978,138.3481,"F",5,2022,2,"1-4"
"pLabCases[2,5,9,1]",120.876,102.128675,142.889925,"M",5,2022,2,"1-4"
"pLabCases[1,6,9,1]",663.2495,561.843525,777.27435,"F",6,2022,2,"1-4"
"pLabCases[2,6,9,1]",687.1745,577.329825,807.287275,"M",6,2022,2,"1-4"
"pLabCases[1,7,9,1]",1.26588,0.974501425,1.61154225,"F",7,2022,2,"1-4"
"pLabCases[2,7,9,1]",1.31782,1.017741,1.6777545,"M",7,2022,2,"1-4"
"pLabCases[1,8,9,1]",6.51941,5.3814565,7.85760675,"F",8,2022,2,"1-4"
"pLabCases[2,8,9,1]",6.72943,5.5896265,8.1845185,"M",8,2022,2,"1-4"
"pLabCases[1,9,9,1]",34.3222,28.770635,41.0963025,"F",9,2022,2,"1-4"
"pLabCases[2,9,9,1]",35.57775,30.000585,42.2673975,"M",9,2022,2,"1-4"
"pLabCases[1,10,9,1]",14.6344,12.210525,17.7335775,"F",10,2022,2,"1-4"
"pLabCases[2,10,9,1]",15.1567,12.7315775,18.67079,"M",10,2022,2,"1-4"
"pLabCases[1,11,9,1]",1.550115,1.18325875,2.05339325,"F",11,2022,2,"1-4"
"pLabCases[2,11,9,1]",1.59416,1.21675625,2.091559,"M",11,2022,2,"1-4"
"pLabCases[1,12,9,1]",4.55302,3.73847275,5.5632345,"F",12,2022,2,"1-4"
"pLabCases[2,12,9,1]",4.69647,3.78576725,5.7875065,"M",12,2022,2,"1-4"
"pLabCases[1,13,9,1]",57.9171,49.5870725,69.4501275,"F",13,2022,2,"1-4"
"pLabCases[2,13,9,1]",59.93925,51.342255,72.01101,"M",13,2022,2,"1-4"
"pLabCases[1,14,9,1]",2.20359,1.7040575,2.88756475,"F",14,2022,2,"1-4"
"pLabCases[2,14,9,1]",2.27516,1.78363775,2.962977,"M",14,2022,2,"1-4"
"pLabCases[1,15,9,1]",210.5015,170.42535,272.833625,"F",15,2022,2,"1-4"
"pLabCases[2,15,9,1]",219.7305,177.80155,277.2108,"M",15,2022,2,"1-4"
"pLabCases[1,16,9,1]",0.505325,0.35382365,0.71102475,"F",16,2022,2,"1-4"
"pLabCases[2,16,9,1]",0.5237985,0.364702125,0.740553149999999,"M",16,2022,2,"1-4"
"pLabCases[1,17,9,1]",162.095,136.6057,193.43665,"F",17,2022,2,"1-4"
"pLabCases[2,17,9,1]",167.831,141.445125,199.6909,"M",17,2022,2,"1-4"
"pLabCases[1,18,9,1]",37.809,31.7351175,44.9321175,"F",18,2022,2,"1-4"
"pLabCases[2,18,9,1]",39.28565,32.79919,47.0418075,"M",18,2022,2,"1-4"
"pLabCases[1,19,9,1]",6.65073,5.40962975,8.15070725,"F",19,2022,2,"1-4"
"pLabCases[2,19,9,1]",6.863415,5.57984875,8.39919775,"M",19,2022,2,"1-4"
"pLabCases[1,20,9,1]",82.1854,69.1421125,99.7600775,"F",20,2022,2,"1-4"
"pLabCases[2,20,9,1]",85.11725,71.2541975,103.3549,"M",20,2022,2,"1-4"
"pLabCases[1,21,9,1]",0.889974,0.662987025,1.19919075,"F",21,2022,2,"1-4"
"pLabCases[2,21,9,1]",0.9211715,0.693018325,1.23076375,"M",21,2022,2,"1-4"
"pLabCases[1,22,9,1]",1.2059,0.899699625,1.584411,"F",22,2022,2,"1-4"
"pLabCases[2,22,9,1]",1.24428,0.9289946,1.6382455,"M",22,2022,2,"1-4"
"pLabCases[1,23,9,1]",2.373235,1.676804,3.139384,"F",23,2022,2,"1-4"
"pLabCases[2,23,9,1]",2.462545,1.71666175,3.29275575,"M",23,2022,2,"1-4"
"pLabCases[1,24,9,1]",0.5144795,0.361476275,0.707531675,"F",24,2022,2,"1-4"
"pLabCases[2,24,9,1]",0.536698,0.380925425,0.73061655,"M",24,2022,2,"1-4"
"pLabCases[1,25,9,1]",10.20815,8.48561825,12.232115,"F",25,2022,2,"1-4"
"pLabCases[2,25,9,1]",10.5969,8.78621025,12.712705,"M",25,2022,2,"1-4"
"pLabCases[1,26,9,1]",85.03385,70.3025175,101.765975,"F",26,2022,2,"1-4"
"pLabCases[2,26,9,1]",87.79715,73.7527525,105.828675,"M",26,2022,2,"1-4"
"pLabCases[1,27,9,1]",56.30545,47.175325,67.633165,"F",27,2022,2,"1-4"
"pLabCases[2,27,9,1]",58.01145,48.53362,69.8792475,"M",27,2022,2,"1-4"
"pLabCases[1,1,10,1]",0.796243,0.549964225,1.11229325,"F",1,2023,2,"1-4"
"pLabCases[2,1,10,1]",0.8247165,0.573967075,1.15300575,"M",1,2023,2,"1-4"
"pLabCases[1,2,10,1]",1.90443,1.42367825,2.529342,"F",2,2023,2,"1-4"
"pLabCases[2,2,10,1]",1.96319,1.482402,2.66590675,"M",2,2023,2,"1-4"
"pLabCases[1,3,10,1]",2.01529,1.5240575,2.722351,"F",3,2023,2,"1-4"
"pLabCases[2,3,10,1]",2.093355,1.58686675,2.831303,"M",3,2023,2,"1-4"
"pLabCases[1,4,10,1]",4.270275,3.43358175,5.33316875,"F",4,2023,2,"1-4"
"pLabCases[2,4,10,1]",4.43145,3.580448,5.5326045,"M",4,2023,2,"1-4"
"pLabCases[1,5,10,1]",104.454,88.64637,123.90335,"F",5,2023,2,"1-4"
"pLabCases[2,5,10,1]",108.2135,91.7693275,128.559125,"M",5,2023,2,"1-4"
"pLabCases[1,6,10,1]",39.64135,32.980075,48.05418,"F",6,2023,2,"1-4"
"pLabCases[2,6,10,1]",41.0569,34.15613,49.8381375,"M",6,2023,2,"1-4"
"pLabCases[1,7,10,1]",3.3981,2.78525025,4.17658775,"F",7,2023,2,"1-4"
"pLabCases[2,7,10,1]",3.55129,2.91119125,4.32463025,"M",7,2023,2,"1-4"
"pLabCases[1,8,10,1]",24.34875,20.47025,28.9832575,"F",8,2023,2,"1-4"
"pLabCases[2,8,10,1]",25.13175,21.189365,29.911035,"M",8,2023,2,"1-4"
"pLabCases[1,9,10,1]",21.51315,18.14518,25.4616375,"F",9,2023,2,"1-4"
"pLabCases[2,9,10,1]",22.26945,18.8013725,26.6355325,"M",9,2023,2,"1-4"
"pLabCases[1,10,10,1]",22.08265,18.5457325,27.01039,"F",10,2023,2,"1-4"
"pLabCases[2,10,10,1]",22.84805,19.3257775,28.046525,"M",10,2023,2,"1-4"
"pLabCases[1,11,10,1]",3.874945,3.11966325,4.8185465,"F",11,2023,2,"1-4"
"pLabCases[2,11,10,1]",3.99017,3.20334375,5.005426,"M",11,2023,2,"1-4"
"pLabCases[1,12,10,1]",33.1413,28.1715875,39.6269175,"F",12,2023,2,"1-4"
"pLabCases[2,12,10,1]",34.46125,29.0370925,40.7126675,"M",12,2023,2,"1-4"
"pLabCases[1,13,10,1]",428.537,366.881625,508.5983,"F",13,2023,2,"1-4"
"pLabCases[2,13,10,1]",444.892,379.33285,524.81755,"M",13,2023,2,"1-4"
"pLabCases[1,14,10,1]",3.732095,2.9678455,4.74219425,"F",14,2023,2,"1-4"
"pLabCases[2,14,10,1]",3.863045,3.083506,4.86967825,"M",14,2023,2,"1-4"
"pLabCases[1,15,10,1]",16.2509,12.998095,20.814125,"F",15,2023,2,"1-4"
"pLabCases[2,15,10,1]",16.8115,13.5513975,21.4582875,"M",15,2023,2,"1-4"
"pLabCases[1,16,10,1]",14.2131,11.9228925,17.2091375,"F",16,2023,2,"1-4"
"pLabCases[2,16,10,1]",14.7464,12.4258225,17.912505,"M",16,2023,2,"1-4"
"pLabCases[1,17,10,1]",5.23814,4.2365545,6.460243,"F",17,2023,2,"1-4"
"pLabCases[2,17,10,1]",5.416075,4.3154415,6.66265975,"M",17,2023,2,"1-4"
"pLabCases[1,18,10,1]",27.48855,22.9468725,32.6336675,"F",18,2023,2,"1-4"
"pLabCases[2,18,10,1]",28.5771,23.8298225,33.8502725,"M",18,2023,2,"1-4"
"pLabCases[1,19,10,1]",17.22065,14.42281,20.6283525,"F",19,2023,2,"1-4"
"pLabCases[2,19,10,1]",17.8971,14.7399575,21.417155,"M",19,2023,2,"1-4"
"pLabCases[1,20,10,1]",11.8101,9.78163025,14.4430325,"F",20,2023,2,"1-4"
"pLabCases[2,20,10,1]",12.17495,9.90283675,15.116645,"M",20,2023,2,"1-4"
"pLabCases[1,21,10,1]",1.02723,0.7722559,1.35263625,"F",21,2023,2,"1-4"
"pLabCases[2,21,10,1]",1.066535,0.80449135,1.38106625,"M",21,2023,2,"1-4"
"pLabCases[1,22,10,1]",0.8660835,0.634523975,1.194924,"F",22,2023,2,"1-4"
"pLabCases[2,22,10,1]",0.8954785,0.6487005,1.226208,"M",22,2023,2,"1-4"
"pLabCases[1,23,10,1]",1.190025,0.821600925,1.7554435,"F",23,2023,2,"1-4"
"pLabCases[2,23,10,1]",1.23226,0.85033815,1.81953475,"M",23,2023,2,"1-4"
"pLabCases[1,24,10,1]",1.241135,0.954163525,1.579953,"F",24,2023,2,"1-4"
"pLabCases[2,24,10,1]",1.285695,0.978951975,1.6684505,"M",24,2023,2,"1-4"
"pLabCases[1,25,10,1]",30.3578,25.81467,36.20132,"F",25,2023,2,"1-4"
"pLabCases[2,25,10,1]",31.5509,26.6785325,37.675355,"M",25,2023,2,"1-4"
"pLabCases[1,26,10,1]",34.83015,28.7803825,42.3740975,"F",26,2023,2,"1-4"
"pLabCases[2,26,10,1]",36.0678,29.9714625,44.40693,"M",26,2023,2,"1-4"
"pLabCases[1,27,10,1]",49.8709,41.7430075,59.9435275,"F",27,2023,2,"1-4"
"pLabCases[2,27,10,1]",51.60585,43.30555,62.024,"M",27,2023,2,"1-4"
"pLabCases[1,1,11,1]",5.049295,4.12513525,6.239601,"F",1,2024,2,"1-4"
"pLabCases[2,1,11,1]",5.2299,4.261728,6.39065625,"M",1,2024,2,"1-4"
"pLabCases[1,2,11,1]",5.86269,4.736614,7.4189045,"F",2,2024,2,"1-4"
"pLabCases[2,2,11,1]",6.070715,4.92853775,7.676271,"M",2,2024,2,"1-4"
"pLabCases[1,3,11,1]",8.01658,6.55788875,9.89315475,"F",3,2024,2,"1-4"
"pLabCases[2,3,11,1]",8.308305,6.80147775,10.241955,"M",3,2024,2,"1-4"
"pLabCases[1,4,11,1]",0.09521215,0.0389980175,0.194897625,"F",4,2024,2,"1-4"
"pLabCases[2,4,11,1]",0.09732145,0.039698445,0.21174855,"M",4,2024,2,"1-4"
"pLabCases[1,5,11,1]",85.4506,71.579525,101.471425,"F",5,2024,2,"1-4"
"pLabCases[2,5,11,1]",88.58305,75.530565,105.2434,"M",5,2024,2,"1-4"
"pLabCases[1,6,11,1]",21.34535,17.683415,25.603075,"F",6,2024,2,"1-4"
"pLabCases[2,6,11,1]",22.1596,18.34422,26.620025,"M",6,2024,2,"1-4"
"pLabCases[1,7,11,1]",0.1864525,0.111380275,0.3071744,"F",7,2024,2,"1-4"
"pLabCases[2,7,11,1]",0.1952565,0.117152375,0.31629255,"M",7,2024,2,"1-4"
"pLabCases[1,8,11,1]",88.49735,74.8039625,103.858375,"F",8,2024,2,"1-4"
"pLabCases[2,8,11,1]",91.383,77.8589675,108.7781,"M",8,2024,2,"1-4"
"pLabCases[1,9,11,1]",94.7515,80.251065,113.42115,"F",9,2024,2,"1-4"
"pLabCases[2,9,11,1]",98.12385,82.7760025,115.681925,"M",9,2024,2,"1-4"
"pLabCases[1,10,11,1]",6.150345,5.0537125,7.514915,"F",10,2024,2,"1-4"
"pLabCases[2,10,11,1]",6.355965,5.23116725,7.75233225,"M",10,2024,2,"1-4"
"pLabCases[1,11,11,1]",127.0485,107.4363,151.698325,"F",11,2024,2,"1-4"
"pLabCases[2,11,11,1]",131.314,111.54155,156.427,"M",11,2024,2,"1-4"
"pLabCases[1,12,11,1]",20.7903,17.3776025,24.8315125,"F",12,2024,2,"1-4"
"pLabCases[2,12,11,1]",21.5405,18.1171225,25.82396,"M",12,2024,2,"1-4"
"pLabCases[1,13,11,1]",634.1265,533.037825,751.727475,"F",13,2024,2,"1-4"
"pLabCases[2,13,11,1]",655.883,553.79405,789.4387,"M",13,2024,2,"1-4"
"pLabCases[1,14,11,1]",6.78196,5.60802825,8.3053095,"F",14,2024,2,"1-4"
"pLabCases[2,14,11,1]",7.01229,5.814438,8.541164,"M",14,2024,2,"1-4"
"pLabCases[1,15,11,1]",31.58465,25.3782375,40.41911,"F",15,2024,2,"1-4"
"pLabCases[2,15,11,1]",32.81265,26.0956525,41.9534225,"M",15,2024,2,"1-4"
